,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,new_antecedents,new_consequents
190,"frozenset({'STRAIGHT BOURBON WHISKIES', 'VODKA FLAVORED', 'IRISH WHISKIES'})",frozenset({'BLENDED WHISKIES'}),0.0014749262536873156,0.029129793510324485,0.0011061946902654867,0.75,25.746835443037973,1.0,0.0010632303930526187,3.883480825958702,0.9625800098473659,0.0375,0.7424990505127231,0.3939873417721519,['STRAIGHT BOURBON WHISKIES' 'VODKA FLAVORED' 'IRISH WHISKIES'],['BLENDED WHISKIES']
191,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'IRISH WHISKIES'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'IRISH WHISKIES'],['VODKA FLAVORED']
192,"frozenset({'STRAIGHT BOURBON WHISKIES', 'VODKA FLAVORED', 'BLENDED WHISKIES'})",frozenset({'IRISH WHISKIES'}),0.0014749262536873156,0.02654867256637168,0.0011061946902654867,0.75,28.25,1.0,0.0010670373560967969,3.893805309734513,0.96602658788774,0.04109589041095891,0.7431818181818182,0.3958333333333333,['STRAIGHT BOURBON WHISKIES' 'VODKA FLAVORED' 'BLENDED WHISKIES'],['IRISH WHISKIES']
193,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'BLENDED WHISKIES'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['IRISH WHISKIES' 'VODKA FLAVORED' 'BLENDED WHISKIES'],['STRAIGHT BOURBON WHISKIES']
194,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'BLENDED WHISKIES'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'BLENDED WHISKIES'],['SCOTCH WHISKIES']
195,"frozenset({'BLENDED WHISKIES', 'TEQUILA', 'SCOTCH WHISKIES'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['BLENDED WHISKIES' 'TEQUILA' 'SCOTCH WHISKIES'],['STRAIGHT BOURBON WHISKIES']
196,"frozenset({'STRAIGHT BOURBON WHISKIES', 'VODKA FLAVORED', 'BLENDED WHISKIES'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['STRAIGHT BOURBON WHISKIES' 'VODKA FLAVORED' 'BLENDED WHISKIES'],['SCOTCH WHISKIES']
197,"frozenset({'BLENDED WHISKIES', 'VODKA FLAVORED', 'SCOTCH WHISKIES'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,['BLENDED WHISKIES' 'VODKA FLAVORED' 'SCOTCH WHISKIES'],['STRAIGHT BOURBON WHISKIES']
198,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'VODKA FLAVORED'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'VODKA FLAVORED'],['SINGLE MALT SCOTCH']
199,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'SINGLE MALT SCOTCH'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED']
200,"frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'COFFEE LIQUEURS'}),0.0014749262536873156,0.008849557522123894,0.0011061946902654867,0.75,84.75,1.0,0.00109314224554259,3.9646017699115044,0.9896602658788773,0.12,0.7477678571428571,0.4375,['CANADIAN WHISKIES' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['COFFEE LIQUEURS']
201,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'CANADIAN WHISKIES'}),0.0011061946902654867,0.0612094395280236,0.0011061946902654867,1.0,16.337349397590362,1.0,0.0010384851332654605,inf,0.939830195644149,0.018072289156626505,1.0,0.5090361445783133,['COFFEE LIQUEURS' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES']
202,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS'})","frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.008849557522123894,0.0011061946902654867,0.75,84.75,1.0,0.00109314224554259,3.9646017699115044,0.9896602658788773,0.12,0.7477678571428571,0.4375,['CANADIAN WHISKIES' 'COFFEE LIQUEURS'],['VODKA FLAVORED' 'SINGLE MALT SCOTCH']
203,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED'})","frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.0055309734513274336,0.0011061946902654867,0.75,135.6,1.0,0.0010980369123136764,3.97787610619469,0.9940915805022157,0.1875,0.7486095661846496,0.475,['COFFEE LIQUEURS' 'VODKA FLAVORED'],['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH']
204,"frozenset({'COFFEE LIQUEURS', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED'})",0.0014749262536873156,0.00995575221238938,0.0011061946902654867,0.75,75.33333333333333,1.0,0.0010915106899522281,3.9601769911504423,0.9881831610044314,0.10714285714285714,0.7474860335195531,0.4305555555555556,['COFFEE LIQUEURS' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'VODKA FLAVORED']
205,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'MISC. IMPORTED CORDIALS & LIQUEURS'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0011061946902654867,0.19358407079646017,0.0011061946902654867,1.0,5.1657142857142855,1.0,0.0008920530190304643,inf,0.8073089700996677,0.005714285714285714,1.0,0.5028571428571429,"['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES'
 'MISC. IMPORTED CORDIALS & LIQUEURS']",['DECANTERS & SPECIALTY PACKAGES']
206,"frozenset({'CANADIAN WHISKIES', 'MISC. IMPORTED CORDIALS & LIQUEURS', 'DECANTERS & SPECIALTY PACKAGES'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,"['CANADIAN WHISKIES' 'MISC. IMPORTED CORDIALS & LIQUEURS'
 'DECANTERS & SPECIALTY PACKAGES']",['STRAIGHT BOURBON WHISKIES']
207,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0014749262536873156,0.19358407079646017,0.0011061946902654867,0.75,3.8742857142857146,1.0,0.0008206724619521236,3.225663716814159,0.7429837518463811,0.005703422053231939,0.6899862825788752,0.37785714285714284,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH'],['DECANTERS & SPECIALTY PACKAGES']
208,"frozenset({'CANADIAN WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['CANADIAN WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES']
209,"frozenset({'CANADIAN WHISKIES', 'IMPORTED VODKA - MISC', 'VODKA FLAVORED'})",frozenset({'IMPORTED VODKA'}),0.0011061946902654867,0.0866519174041298,0.0011061946902654867,1.0,11.540425531914893,1.0,0.0010103407993317147,inf,0.9143595422665189,0.01276595744680851,1.0,0.5063829787234042,['CANADIAN WHISKIES' 'IMPORTED VODKA - MISC' 'VODKA FLAVORED'],['IMPORTED VODKA']
210,"frozenset({'CANADIAN WHISKIES', 'IMPORTED VODKA - MISC', 'IMPORTED VODKA'})",frozenset({'VODKA FLAVORED'}),0.0014749262536873156,0.1544985250737463,0.0011061946902654867,0.75,4.854415274463007,1.0,0.0008783207594782503,3.382005899705015,0.7951747907434762,0.0071428571428571435,0.7043174880069778,0.3785799522673031,['CANADIAN WHISKIES' 'IMPORTED VODKA - MISC' 'IMPORTED VODKA'],['VODKA FLAVORED']
211,"frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA'})",frozenset({'IMPORTED VODKA - MISC'}),0.0011061946902654867,0.068952802359882,0.0011061946902654867,1.0,14.502673796791443,1.0,0.0010299194664160597,inf,0.932078257659653,0.0160427807486631,1.0,0.5080213903743316,['CANADIAN WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA'],['IMPORTED VODKA - MISC']
212,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'IMPORTED VODKA'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'IMPORTED VODKA'],['SINGLE MALT SCOTCH']
213,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'IMPORTED VODKA'}),0.0014749262536873156,0.0866519174041298,0.0011061946902654867,0.75,8.65531914893617,1.0,0.0009783895023537908,3.6533923303834808,0.8857705563761694,0.01271186440677966,0.7262817924909164,0.38138297872340426,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH'],['IMPORTED VODKA']
214,"frozenset({'CANADIAN WHISKIES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['CANADIAN WHISKIES' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES']
215,"frozenset({'STRAIGHT BOURBON WHISKIES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'CANADIAN WHISKIES'}),0.0014749262536873156,0.0612094395280236,0.0011061946902654867,0.75,12.25301204819277,1.0,0.0010159152809321185,3.7551622418879056,0.9197439684884293,0.017964071856287428,0.7336999214454045,0.38403614457831325,['STRAIGHT BOURBON WHISKIES' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES']
216,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,['IRISH WHISKIES' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['SINGLE MALT SCOTCH']
217,"frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH', 'CREAM LIQUEURS'})",frozenset({'IMPORTED VODKA'}),0.0011061946902654867,0.0866519174041298,0.0011061946902654867,1.0,11.540425531914893,1.0,0.0010103407993317147,inf,0.9143595422665189,0.01276595744680851,1.0,0.5063829787234042,['IRISH WHISKIES' 'SINGLE MALT SCOTCH' 'CREAM LIQUEURS'],['IMPORTED VODKA']
218,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'CREAM LIQUEURS'}),0.0011061946902654867,0.04277286135693215,0.0011061946902654867,1.0,23.379310344827587,1.0,0.0010588795781449865,inf,0.9582871908453304,0.02586206896551724,1.0,0.5129310344827587,['IRISH WHISKIES' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['CREAM LIQUEURS']
219,"frozenset({'SINGLE MALT SCOTCH', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'IRISH WHISKIES'}),0.0011061946902654867,0.02654867256637168,0.0011061946902654867,1.0,37.666666666666664,1.0,0.0010768266896389693,inf,0.9745293466223699,0.041666666666666664,1.0,0.5208333333333334,['SINGLE MALT SCOTCH' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['IRISH WHISKIES']
220,"frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'IMPORTED VODKA', 'CREAM LIQUEURS'})",0.0014749262536873156,0.0022123893805309734,0.0011061946902654867,0.75,339.0,1.0,0.0011029315790847625,3.9911504424778763,0.9985228951255539,0.42857142857142855,0.7494456762749446,0.625,['IRISH WHISKIES' 'SINGLE MALT SCOTCH'],['IMPORTED VODKA' 'CREAM LIQUEURS']
221,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA'})",frozenset({'CREAM LIQUEURS'}),0.0014749262536873156,0.04277286135693215,0.0011061946902654867,0.75,17.53448275862069,1.0,0.00104310787410482,3.8289085545722714,0.944362383062531,0.025641025641025644,0.7388289676425269,0.3879310344827586,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA'],['CREAM LIQUEURS']
222,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'CREAM LIQUEURS'})",frozenset({'IMPORTED VODKA'}),0.0014749262536873156,0.0866519174041298,0.0011061946902654867,0.75,8.65531914893617,1.0,0.0009783895023537908,3.6533923303834808,0.8857705563761694,0.01271186440677966,0.7262817924909164,0.38138297872340426,['IRISH WHISKIES' 'VODKA FLAVORED' 'CREAM LIQUEURS'],['IMPORTED VODKA']
223,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'VODKA FLAVORED'}),0.0014749262536873156,0.1544985250737463,0.0011061946902654867,0.75,4.854415274463007,1.0,0.0008783207594782503,3.382005899705015,0.7951747907434762,0.0071428571428571435,0.7043174880069778,0.3785799522673031,['IRISH WHISKIES' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['VODKA FLAVORED']
224,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'IRISH WHISKIES'}),0.0011061946902654867,0.02654867256637168,0.0011061946902654867,1.0,37.666666666666664,1.0,0.0010768266896389693,inf,0.9745293466223699,0.041666666666666664,1.0,0.5208333333333334,['VODKA FLAVORED' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['IRISH WHISKIES']
225,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['VODKA FLAVORED' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['SINGLE MALT SCOTCH']
226,"frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH', 'CREAM LIQUEURS'})",frozenset({'IMPORTED VODKA'}),0.0011061946902654867,0.0866519174041298,0.0011061946902654867,1.0,11.540425531914893,1.0,0.0010103407993317147,inf,0.9143595422665189,0.01276595744680851,1.0,0.5063829787234042,['VODKA FLAVORED' 'SINGLE MALT SCOTCH' 'CREAM LIQUEURS'],['IMPORTED VODKA']
227,"frozenset({'SINGLE MALT SCOTCH', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['SINGLE MALT SCOTCH' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['VODKA FLAVORED']
228,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'CREAM LIQUEURS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,['IRISH WHISKIES' 'VODKA FLAVORED' 'CREAM LIQUEURS'],['SINGLE MALT SCOTCH']
229,"frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH', 'CREAM LIQUEURS'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['IRISH WHISKIES' 'SINGLE MALT SCOTCH' 'CREAM LIQUEURS'],['VODKA FLAVORED']
230,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'CREAM LIQUEURS'}),0.0011061946902654867,0.04277286135693215,0.0011061946902654867,1.0,23.379310344827587,1.0,0.0010588795781449865,inf,0.9582871908453304,0.02586206896551724,1.0,0.5129310344827587,['IRISH WHISKIES' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['CREAM LIQUEURS']
231,"frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH', 'CREAM LIQUEURS'})",frozenset({'IRISH WHISKIES'}),0.0011061946902654867,0.02654867256637168,0.0011061946902654867,1.0,37.666666666666664,1.0,0.0010768266896389693,inf,0.9745293466223699,0.041666666666666664,1.0,0.5208333333333334,['VODKA FLAVORED' 'SINGLE MALT SCOTCH' 'CREAM LIQUEURS'],['IRISH WHISKIES']
232,"frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'VODKA FLAVORED', 'CREAM LIQUEURS'})",0.0014749262536873156,0.009218289085545723,0.0011061946902654867,0.75,81.36,1.0,0.0010925983936791361,3.9631268436578173,0.9891678975873954,0.11538461538461539,0.7476739858578341,0.435,['IRISH WHISKIES' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED' 'CREAM LIQUEURS']
233,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'PUERTO RICO & VIRGIN ISLANDS RUM'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0011061946902654867,0.19358407079646017,0.0011061946902654867,1.0,5.1657142857142855,1.0,0.0008920530190304643,inf,0.8073089700996677,0.005714285714285714,1.0,0.5028571428571429,"['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM'
 'PUERTO RICO & VIRGIN ISLANDS RUM']",['DECANTERS & SPECIALTY PACKAGES']
234,"frozenset({'FLAVORED RUM', 'VODKA FLAVORED', 'PUERTO RICO & VIRGIN ISLANDS RUM'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0011061946902654867,0.19358407079646017,0.0011061946902654867,1.0,5.1657142857142855,1.0,0.0008920530190304643,inf,0.8073089700996677,0.005714285714285714,1.0,0.5028571428571429,['FLAVORED RUM' 'VODKA FLAVORED' 'PUERTO RICO & VIRGIN ISLANDS RUM'],['DECANTERS & SPECIALTY PACKAGES']
235,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'VODKA FLAVORED', 'IMPORTED GRAPE BRANDIES'})",frozenset({'IMPORTED VODKA'}),0.0022123893805309734,0.0866519174041298,0.0018436578171091445,0.8333333333333334,9.617021276595745,1.0,0.0016519500352416008,5.480088495575222,0.8980044345898004,0.0211864406779661,0.8175211949939444,0.4273049645390071,"['DECANTERS & SPECIALTY PACKAGES' 'VODKA FLAVORED'
 'IMPORTED GRAPE BRANDIES']",['IMPORTED VODKA']
236,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'IMPORTED GRAPE BRANDIES'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0018436578171091445,0.19358407079646017,0.0018436578171091445,1.0,5.1657142857142855,1.0,0.0014867550317174407,inf,0.8079054303657185,0.009523809523809525,1.0,0.5047619047619047,['VODKA FLAVORED' 'IMPORTED VODKA' 'IMPORTED GRAPE BRANDIES'],['DECANTERS & SPECIALTY PACKAGES']
237,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED GRAPE BRANDIES', 'IMPORTED VODKA'})",frozenset({'VODKA FLAVORED'}),0.0025811209439528023,0.1544985250737463,0.0018436578171091445,0.7142857142857143,4.623252642345721,1.0,0.0014448784382314808,2.959255162241888,0.7857301293900185,0.011876484560570073,0.6620771291508317,0.363109444255029,"['DECANTERS & SPECIALTY PACKAGES' 'IMPORTED GRAPE BRANDIES'
 'IMPORTED VODKA']",['VODKA FLAVORED']
238,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA'],['SINGLE MALT SCOTCH']
239,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA'})",frozenset({'VODKA FLAVORED'}),0.0014749262536873156,0.1544985250737463,0.0011061946902654867,0.75,4.854415274463007,1.0,0.0008783207594782503,3.382005899705015,0.7951747907434762,0.0071428571428571435,0.7043174880069778,0.3785799522673031,['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA'],['VODKA FLAVORED']
240,"frozenset({'IRISH WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'VODKA FLAVORED'})",frozenset({'IMPORTED VODKA'}),0.0014749262536873156,0.0866519174041298,0.0011061946902654867,0.75,8.65531914893617,1.0,0.0009783895023537908,3.6533923303834808,0.8857705563761694,0.01271186440677966,0.7262817924909164,0.38138297872340426,['IRISH WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'VODKA FLAVORED'],['IMPORTED VODKA']
241,"frozenset({'IRISH WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA'})",frozenset({'VODKA FLAVORED'}),0.0014749262536873156,0.1544985250737463,0.0011061946902654867,0.75,4.854415274463007,1.0,0.0008783207594782503,3.382005899705015,0.7951747907434762,0.0071428571428571435,0.7043174880069778,0.3785799522673031,['IRISH WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA'],['VODKA FLAVORED']
242,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0014749262536873156,0.19358407079646017,0.0011061946902654867,0.75,3.8742857142857146,1.0,0.0008206724619521236,3.225663716814159,0.7429837518463811,0.005703422053231939,0.6899862825788752,0.37785714285714284,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA'],['DECANTERS & SPECIALTY PACKAGES']
243,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'VODKA FLAVORED'}),0.0025811209439528023,0.1544985250737463,0.0018436578171091445,0.7142857142857143,4.623252642345721,1.0,0.0014448784382314808,2.959255162241888,0.7857301293900185,0.011876484560570073,0.6620771291508317,0.363109444255029,['DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED']
244,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0025811209439528023,0.19358407079646017,0.0018436578171091445,0.7142857142857143,3.689795918367347,1.0,0.001343993917560759,2.8224557522123894,0.7308687615526802,0.009487666034155599,0.6456986086615718,0.3619047619047619,['VODKA FLAVORED' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['DECANTERS & SPECIALTY PACKAGES']
245,"frozenset({'STRAIGHT BOURBON WHISKIES', 'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES'})",frozenset({'SCOTCH WHISKIES'}),0.0011061946902654867,0.13827433628318583,0.0011061946902654867,1.0,7.232,1.0,0.0009532363536690422,inf,0.8626799557032115,0.008,1.0,0.504,"['STRAIGHT BOURBON WHISKIES' 'IMPORTED VODKA - MISC'
 'DECANTERS & SPECIALTY PACKAGES']",['SCOTCH WHISKIES']
